Alpha	E root1	E root2	E root3	E root4	E root5		Alpha (0.9-1.3)	E root4 (0.9-1.3)		Smoothed alpha	Smoothed E root1	Smoothed E root2	Smoothed E root3	Smoothed E root4	Smoothed E root5		Start	0.2
1.733534	0.58835223	2.40619501	3.19607842	5.25010649	5.79386034		1.053277	2.81821971										
1.735536	0.58874955	2.40680460	3.19674640	5.25645790	5.79745079		1.053477	2.81841290										
1.737538	0.58914687	2.40741418	3.19741439	5.26280931	5.80104124		1.053677	2.81860609										
1.739540	0.58954419	2.40802377	3.19808237	5.26916071	5.80463169		1.053877	2.81879928										
1.741542	0.58994152	2.40863336	3.19875036	5.27551212	5.80822213		1.054077	2.81899247										
1.743544	0.59033884	2.40924295	3.19941835	5.28186353	5.81181258		1.054277	2.81918566										
1.745546	0.59073883	2.40985307	3.20008243	5.28803900	5.81548160		1.054477	2.81937886										
1.747548	0.59113913	2.41046326	3.20074606	5.29419424	5.81915966		1.054677	2.81957205										
1.749550	0.59153943	2.41107345	3.20140970	5.30034948	5.82283772		1.054877	2.81976524										
1.751552	0.59193973	2.41168363	3.20207333	5.30650472	5.82651578		1.055078	2.81995843										
1.753554	0.59234003	2.41229382	3.20273697	5.31265996	5.83019384		1.055278	2.82015162										
1.755556	0.59274033	2.41290401	3.20340060	5.31881521	5.83387190		1.055478	2.82034481										
1.757558	0.59314242	2.41351439	3.20406129	5.32482689	5.83763093		1.055678	2.82053800										
1.759560	0.59354545	2.41412487	3.20472041	5.33076234	5.84143295		1.055878	2.82073120										
1.761562	0.59394848	2.41473536	3.20537953	5.33669779	5.84523497		1.056078	2.82092439										
1.763564	0.59435151	2.41534584	3.20603865	5.34263323	5.84903699		1.056278	2.82112791										
1.765566	0.59475454	2.41595633	3.20669778	5.34856868	5.85283901		1.056478	2.82139460										
1.767568	0.59515757	2.41656681	3.20735690	5.35450413	5.85664104		1.056678	2.82166128										
1.769570	0.59565074	2.41730842	3.20815604	5.36143661	5.86139654		1.056878	2.82192797										
1.771572	0.59627398	2.41823919	3.20915719	5.36980755	5.86752769		1.057079	2.82219465										
1.773574	0.59689722	2.41916997	3.21015834	5.37817849	5.87365883		1.057279	2.82246133										
1.775576	0.59752045	2.42010074	3.21115949	5.38654944	5.87978997		1.057479	2.82272802										
1.777578	0.59814369	2.42103152	3.21216064	5.39492038	5.88592112		1.057679	2.82299470										
1.779580	0.59876692	2.42196229	3.21316178	5.40329132	5.89205226		1.057879	2.82326139										
1.781582	0.59938968	2.42289244	3.21416132	5.41159386	5.89823351		1.058079	2.82352807										
1.783584	0.60001004	2.42381946	3.21515272	5.41955178	5.90466717		1.058279	2.82379476										
1.785586	0.60063040	2.42474647	3.21614412	5.42750971	5.91110083		1.058479	2.82406144										
1.787588	0.60125075	2.42567348	3.21713552	5.43546763	5.91753449		1.058679	2.82432812										
1.789590	0.60187111	2.42660050	3.21812693	5.44342556	5.92396815		1.058879	2.82459481										
1.791592	0.60249147	2.42752751	3.21911833	5.45138348	5.93040181		1.059080	2.82486149										
1.793594	0.60311183	2.42845452	3.22010973	5.45934141	5.93683547		1.059280	2.82512818										
1.795596	0.60352142	2.42907907	3.22076937	5.46442561	5.94157772		1.059480	2.82539486										
1.797598	0.60391316	2.42967798	3.22140090	5.46926627	5.94617662		1.059680	2.82566154										
1.799600	0.60430490	2.43027688	3.22203243	5.47410694	5.95077552		1.059880	2.82592823										
1.801602	0.60469663	2.43087579	3.22266396	5.47894760	5.95537443		1.060080	2.82619491										
1.803604	0.60508837	2.43147470	3.22329549	5.48378827	5.95997333		1.060280	2.82646160										
1.805606	0.60548011	2.43207361	3.22392702	5.48862893	5.96457224		1.060480	2.82672828										
1.807608	0.60600136	2.43287106	3.22476217	5.49464388	5.97110341		1.060680	2.82699497										
1.809610	0.60658408	2.43376275	3.22569397	5.50121622	5.97855175		1.060880	2.82726165										
1.811612	0.60716681	2.43465444	3.22662577	5.50778855	5.98600009		1.061081	2.82752833										
1.813614	0.60774953	2.43554612	3.22755757	5.51436089	5.99344842		1.061281	2.82779502										
1.815616	0.60833226	2.43643781	3.22848937	5.52093322	6.00089676		1.061481	2.82806170										
1.817618	0.60891498	2.43732950	3.22942117	5.52750556	6.00834510		1.061681	2.82832839										
1.819620	0.60949608	2.43821909	3.23034841	5.53387960	6.01595815		1.061881	2.82859507										
1.821622	0.61007507	2.43910595	3.23126971	5.53999544	6.02378568		1.062081	2.82886175										
1.823624	0.61065406	2.43999282	3.23219101	5.54611127	6.03161321		1.062281	2.82912844										
1.825626	0.61123305	2.44087968	3.23311231	5.55222711	6.03944074		1.062481	2.82939512										
1.827628	0.61181204	2.44176654	3.23403361	5.55834295	6.04726827		1.062681	2.82966181										
1.829630	0.61239103	2.44265340	3.23495490	5.56445879	6.05509580		1.062881	2.82992849										
1.831632	0.61293444	2.44348643	3.23581816	5.57011129	6.06250326		1.063082	2.83019518										
1.833634	0.61332680	2.44409089	3.23643496	5.57379653	6.06812712		1.063282	2.83046186										
1.835636	0.61371916	2.44469535	3.23705175	5.57748176	6.07375098		1.063482	2.83072854										
1.837638	0.61411152	2.44529981	3.23766855	5.58116700	6.07937484		1.063682	2.83099523										
1.839640	0.61450388	2.44590427	3.23828535	5.58485224	6.08499870		1.063882	2.83126191										
1.841642	0.61489624	2.44650873	3.23890215	5.58853747	6.09062256		1.064082	2.83152860										
1.843644	0.61528860	2.44711319	3.23951895	5.59222271	6.09624642		1.064282	2.83179528										
1.845646	0.61568179	2.44771485	3.24012975	5.59564620	6.10209318		1.064482	2.83206197										
1.847648	0.61607503	2.44831635	3.24074021	5.59905500	6.10795245		1.064682	2.83232865										
1.849650	0.61646826	2.44891785	3.24135068	5.60246381	6.11381171		1.064882	2.83259533										
1.851652	0.61686150	2.44951936	3.24196114	5.60587262	6.11967098		1.065083	2.83286202										
1.853654	0.61725474	2.45012086	3.24257160	5.60928142	6.12553024		1.065283	2.83312870										
1.855656	0.61764798	2.45072237	3.24318207	5.61269023	6.13138951		1.065483	2.83339539										
1.857658	0.61818257	2.45152838	3.24400786	5.61686745	6.13962564		1.065683	2.83366207										
1.859660	0.61877684	2.45242075	3.24492456	5.62136911	6.14886534		1.065883	2.83392875										
1.861662	0.61937112	2.45331312	3.24584126	5.62587077	6.15810503		1.066083	2.83419544										
1.863664	0.61996539	2.45420549	3.24675795	5.63037244	6.16734473		1.066283	2.83446212										
1.865666	0.62055966	2.45509786	3.24767465	5.63487410	6.17658442		1.066483	2.83472881										
1.867668	0.62115394	2.45599023	3.24859135	5.63937576	6.18582412		1.066683	2.83499549										
1.869670	0.62176081	2.45689698	3.24952163	5.64373672	6.19521453		1.066883	2.83526218										
1.871672	0.62238251	2.45782066	3.25046789	5.64793208	6.20478233		1.067084	2.83552886										
1.873674	0.62300421	2.45874433	3.25141414	5.65212744	6.21435012		1.067284	2.83579554										
1.875676	0.62362590	2.45966800	3.25236040	5.65632280	6.22391792		1.067484	2.83606223										
1.877678	0.62424760	2.46059168	3.25330665	5.66051817	6.23348571		1.067684	2.83632891										
1.879680	0.62486930	2.46151535	3.25425291	5.66471353	6.24305351		1.067884	2.83659560										
1.881682	0.62544956	2.46237697	3.25513170	5.66854693	6.25199804		1.068084	2.83686228										
1.883684	0.62587908	2.46301284	3.25576505	5.67106364	6.25867532		1.068284	2.83712896										
1.885686	0.62630859	2.46364871	3.25639841	5.67358035	6.26535260		1.068484	2.83739565										
1.887688	0.62673811	2.46428458	3.25703177	5.67609705	6.27202988		1.068684	2.83766233										
1.889690	0.62716763	2.46492045	3.25766513	5.67861376	6.27870716		1.068884	2.83791953										
1.891692	0.62759715	2.46555632	3.25829849	5.68113047	6.28538444		1.069085	2.83817209										
1.893694	0.62802667	2.46619219	3.25893185	5.68364718	6.29206172		1.069285	2.83842466										
1.895696	0.62846029	2.46682255	3.25955553	5.68607026	6.29901848		1.069485	2.83867722										
1.897698	0.62889403	2.46745275	3.26017894	5.68849063	6.30598332		1.069685	2.83892979										
1.899700	0.62932778	2.46808296	3.26080235	5.69091100	6.31294817		1.069885	2.83918235										
1.901702	0.62976152	2.46871316	3.26142575	5.69333138	6.31991301		1.070085	2.83943491										
1.903704	0.63019526	2.46934337	3.26204916	5.69575175	6.32687785		1.070285	2.83968748										
1.905706	0.63062901	2.46997357	3.26267257	5.69817212	6.33384270		1.070485	2.83994004										
1.907708	0.63109130	2.47062805	3.26332051	5.70053379	6.34101169		1.070685	2.84019261										
1.909710	0.63156425	2.47129159	3.26397761	5.70287354	6.34825691		1.070885	2.84044517										
1.911712	0.63203720	2.47195513	3.26463471	5.70521328	6.35550213		1.071086	2.84069773										
1.913714	0.63251015	2.47261867	3.26529181	5.70755303	6.36274735		1.071286	2.84095030										
1.915716	0.63298310	2.47328221	3.26594891	5.70989277	6.36999257		1.071486	2.84120286										
1.917718	0.63345605	2.47394575	3.26660601	5.71223252	6.37723779		1.071686	2.84145543										
1.919720	0.63400497	2.47474237	3.26804964	5.71612111	6.38586343		1.071886	2.84170799										
1.921722	0.63463475	2.47568066	3.27033054	5.72165846	6.39595855		1.072086	2.84196055										
1.923724	0.63526453	2.47661896	3.27261145	5.72719582	6.40605367		1.072286	2.84221312										
1.925726	0.63589431	2.47755725	3.27489235	5.73273317	6.41614879		1.072486	2.84246568										
1.927728	0.63652409	2.47849554	3.27717326	5.73827053	6.42624391		1.072686	2.84271825										
1.929730	0.63715387	2.47943384	3.27945416	5.74380789	6.43633903		1.072886	2.84297081										
1.931732	0.63778365	2.48037213	3.28173506	5.74934524	6.44643415		1.073087	2.84322337										
1.933734	0.63841343	2.48131042	3.28401597	5.75488260	6.45652927		1.073287	2.84347594										
1.935736	0.63904322	2.48224872	3.28629687	5.76041995	6.46662439		1.073487	2.84372850										
1.937738	0.63967300	2.48318701	3.28857778	5.76595731	6.47671951		1.073687	2.84398107										
1.939740	0.64030278	2.48412531	3.29085868	5.77149466	6.48681463		1.073887	2.84423363										
1.941742	0.64093256	2.48506360	3.29313958	5.77703202	6.49690975		1.074087	2.84448619										
1.943744	0.64156508	2.48601422	3.29565819	5.78301869	6.50716385		1.074287	2.84473876										
1.945746	0.64219927	2.48697236	3.29832170	5.78927928	6.51751489		1.074487	2.84499132										
1.947748	0.64283346	2.48793049	3.30098521	5.79553988	6.52786593		1.074687	2.84524389										
1.949750	0.64346765	2.48888863	3.30364873	5.80180048	6.53821697		1.074887	2.84549645										
1.951752	0.64410184	2.48984677	3.30631224	5.80806107	6.54856801		1.075088	2.84574901										
1.953754	0.64473603	2.49080490	3.30897576	5.81432167	6.55891905		1.075288	2.84600158										
1.955756	0.64537022	2.49176304	3.31163927	5.82058227	6.56927008		1.075488	2.84625414										
1.957758	0.64600441	2.49272118	3.31430278	5.82684286	6.57962112		1.075688	2.84650671										
1.959760	0.64663860	2.49367931	3.31696630	5.83310346	6.58997216		1.075888	2.84675927										
1.961762	0.64733351	2.49465988	3.31810146	5.83603646	6.60019431		1.076088	2.84701183										
1.963764	0.64820522	2.49570576	3.31478610	5.82927957	6.61004115		1.076288	2.84726440										
1.965766	0.64907694	2.49675165	3.31147075	5.82252267	6.61988798		1.076488	2.84751696										
1.967768	0.64994866	2.49779753	3.30815539	5.81576578	6.62973482		1.076688	2.84776953										
1.969770	0.65081845	2.49885123	3.30574015	5.81081481	6.63960782		1.076888	2.84802209										
1.971772	0.65168639	2.49991247	3.30419190	5.80760327	6.64950601		1.077089	2.84827465										
1.973774	0.65255432	2.50097371	3.30264365	5.80439174	6.65940420		1.077289	2.84852722										
1.975776	0.65342226	2.50203495	3.30109541	5.80118021	6.66930239		1.077489	2.84877978										
1.977778	0.65429020	2.50309619	3.29954716	5.79796868	6.67920058		1.077689	2.84903235										
1.979780	0.65515814	2.50415743	3.29799891	5.79475715	6.68909877		1.077889	2.84928491										
1.981782	0.65595583	2.50515251	3.29707236	5.79285287	6.69872501		1.078089	2.84953747										
1.983784	0.65655932	2.50596468	3.29786462	5.79456275	6.70759937		1.078289	2.84979004										
1.985786	0.65716281	2.50677685	3.29865687	5.79627264	6.71647374		1.078489	2.85004260										
1.987788	0.65776629	2.50758902	3.29944913	5.79798252	6.72534810		1.078689	2.85029517										
1.989790	0.65836978	2.50840119	3.30024139	5.79969241	6.73422247		1.078889	2.85054773										
1.991792	0.65897327	2.50921336	3.30103365	5.80140229	6.74309683		1.079090	2.85080030										
1.993794	0.65957007	2.51001836	3.30181851	5.80310281	6.75193749		1.079290	2.85105286										
1.995796	0.65986786	2.51050276	3.30227264	5.80438459	6.75927083		1.079490	2.85130542										
1.997798	0.66016565	2.51098717	3.30272677	5.80566637	6.76660418		1.079690	2.85155799										
1.999800	0.66046344	2.51147157	3.30318090	5.80694815	6.77393752		1.079890	2.85181055										
2.001802	0.66076123	2.51195598	3.30363503	5.80822993	6.78127087		1.080090	2.85206312										
2.003804	0.66105902	2.51244038	3.30408916	5.80951170	6.78860422		1.080290	2.85231568										
2.005806	0.66135681	2.51292479	3.30454330	5.81079348	6.79593756		1.080490	2.85256824										
2.007808	0.66150119	2.51332908	3.30488992	5.81219553	6.80493805		1.080690	2.85282081										
2.009810	0.66160184	2.51371053	3.30520590	5.81363188	6.81441391		1.080890	2.85307337										
2.011812	0.66170248	2.51409198	3.30552187	5.81506822	6.82388977		1.081091	2.85332594										
2.013814	0.66180312	2.51447343	3.30583784	5.81650457	6.83336563		1.081291	2.85355878										
2.015816	0.66190376	2.51485488	3.30615381	5.81794092	6.84284149		1.081491	2.85371426										
2.017818	0.66200441	2.51523633	3.30646979	5.81937726	6.85231735		1.081691	2.85386974										
2.019820	0.66201979	2.51552623	3.30671022	5.82077513	6.86235528		1.081891	2.85402522										
2.021822	0.66196087	2.51573635	3.30688483	5.82213947	6.87288297		1.082091	2.85418071										
2.023824	0.66190195	2.51594647	3.30705943	5.82350381	6.88341066		1.082291	2.85433619										
2.025826	0.66184304	2.51615659	3.30723404	5.82486816	6.89393835		1.082491	2.85449167										
2.027828	0.66178412	2.51636671	3.30740865	5.82623250	6.90446604		1.082691	2.85464715										
2.029830	0.66172520	2.51657683	3.30758326	5.82759684	6.91499372		1.082891	2.85480263										
2.031832	0.66168326	2.51676904	3.30774607	5.82881449	6.92456308		1.083092	2.85495811										
2.033834	0.66168275	2.51691753	3.30788010	5.82967408	6.93179329		1.083292	2.85511359										
2.035836	0.66168224	2.51706602	3.30801413	5.83053367	6.93902349		1.083492	2.85526907										
2.037838	0.66168173	2.51721452	3.30814816	5.83139326	6.94625369		1.083692	2.85542456										
2.039840	0.66168121	2.51736301	3.30828219	5.83225285	6.95348390		1.083892	2.85558004										
2.041842	0.66168070	2.51751150	3.30841622	5.83311244	6.96071410		1.084092	2.85573552										
2.043844	0.66169171	2.51767409	3.30856294	5.83398077	6.96802454		1.084292	2.85589100										
2.045846	0.66193691	2.51812336	3.30896778	5.83502664	6.97696653		1.084492	2.85604648										
2.047848	0.66218212	2.51857263	3.30937263	5.83607252	6.98590851		1.084692	2.85620196										
2.049850	0.66242732	2.51902190	3.30977747	5.83711840	6.99485049		1.084892	2.85635744										
2.051852	0.66267252	2.51947117	3.31018231	5.83816428	7.00379247		1.085093	2.85651293										
2.053854	0.66291773	2.51992044	3.31058715	5.83921016	7.01273446		1.085293	2.85666841										
2.055856	0.66316293	2.52036971	3.31099200	5.84025603	7.02167644		1.085493	2.85682389										
2.057858	0.66340814	2.52081898	3.31139684	5.84130191	7.03061842		1.085693	2.85697937										
2.059860	0.66365334	2.52126825	3.31180168	5.84234779	7.03956040		1.085893	2.85713485										
2.061862	0.66389855	2.52171752	3.31220652	5.84339367	7.04850239		1.086093	2.85729033										
2.063864	0.66414375	2.52216679	3.31261137	5.84443954	7.05744437		1.086293	2.85744581										
2.065866	0.66438895	2.52261606	3.31301621	5.84548542	7.06638635		1.086493	2.85760130										
2.067868	0.66463416	2.52306533	3.31342105	5.84653130	7.07532833		1.086693	2.85775678										
2.069870	0.66487936	2.52351460	3.31382589	5.84757718	7.08427032		1.086893	2.85791226										
2.071872	0.66512457	2.52396387	3.31423074	5.84862306	7.09321230		1.087094	2.85806774										
2.073874	0.66536977	2.52441314	3.31463558	5.84966893	7.10215428		1.087294	2.85822322										
2.075876	0.66563398	2.52488247	3.31506199	5.85071286	7.11127315		1.087494	2.85837870										
2.077878	0.66592263	2.52537759	3.31551615	5.85175427	7.12061944		1.087694	2.85853418										
2.079880	0.66621127	2.52587272	3.31597030	5.85279568	7.12996572		1.087894	2.85868967										
2.081882	0.66649992	2.52636784	3.31642445	5.85383709	7.13931201		1.088094	2.85884515										
2.083884	0.66678856	2.52686297	3.31687861	5.85487850	7.14865830		1.088294	2.85900063										
2.085886	0.66707721	2.52735809	3.31733276	5.85591992	7.15800459		1.088494	2.85915611										
2.087888	0.66736585	2.52785322	3.31778691	5.85696133	7.16735088		1.088694	2.85931159										
2.089890	0.66765449	2.52834834	3.31824106	5.85800274	7.17669717		1.088894	2.85946707										
2.091892	0.66794314	2.52884347	3.31869522	5.85904415	7.18604345		1.089095	2.85962255										
2.093894	0.66823178	2.52933859	3.31914937	5.86008556	7.19538974		1.089295	2.85977804										
2.095896	0.66852043	2.52983372	3.31960352	5.86112697	7.20473603		1.089495	2.85993352										
2.097898	0.66880907	2.53032884	3.32005767	5.86216838	7.21408232		1.089695	2.86008900										
2.099900	0.66909772	2.53082397	3.32051183	5.86320980	7.22342861		1.089895	2.86024448										
2.101902	0.66938636	2.53131909	3.32096598	5.86425121	7.23277489		1.090095	2.86039996										
2.103904	0.66967501	2.53181421	3.32142013	5.86529262	7.24212118		1.090295	2.86055544										
2.105906	0.66996365	2.53230934	3.32187428	5.86633403	7.25146747		1.090495	2.86071092										
2.107908	0.67025230	2.53280446	3.32232844	5.86737544	7.26081376		1.090695	2.86086641										
2.109910	0.67054094	2.53329959	3.32278259	5.86841685	7.27016005		1.090895	2.86102189										
2.111912	0.67082959	2.53379471	3.32323674	5.86945826	7.27950634		1.091096	2.86117737										
2.113914	0.67111823	2.53428984	3.32369090	5.87049968	7.28885262		1.091296	2.86133285										
2.115916	0.67140688	2.53478496	3.32414505	5.87154109	7.29819891		1.091496	2.86148833										
2.117918	0.67169552	2.53528009	3.32459920	5.87258250	7.30754520		1.091696	2.86164381										
2.119920	0.67198417	2.53577521	3.32505335	5.87362391	7.31689149		1.091896	2.86179929										
2.121922	0.67227281	2.53627034	3.32550751	5.87466532	7.32623778		1.092096	2.86195478										
2.123924	0.67256146	2.53676546	3.32596166	5.87570673	7.33558407		1.092296	2.86211026										
2.125926	0.67286223	2.53727003	3.32642115	5.87671321	7.34493798		1.092496	2.86226574										
2.127928	0.67317708	2.53778558	3.32688684	5.87767908	7.35430077		1.092696	2.86242122										
2.129930	0.67349194	2.53830114	3.32735254	5.87864495	7.36366356		1.092896	2.86257670										
2.131932	0.67380680	2.53881669	3.32781823	5.87961082	7.37302634		1.093097	2.86273218										
2.133934	0.67412166	2.53933224	3.32828393	5.88057670	7.38238913		1.093297	2.86288766										
2.135936	0.67443652	2.53984779	3.32874963	5.88154257	7.39175191		1.093497	2.86304315										
2.137938	0.67475138	2.54036334	3.32921532	5.88250844	7.40111470		1.093697	2.86319863										
2.139940	0.67506624	2.54087889	3.32968102	5.88347431	7.41047749		1.093897	2.86334547										
2.141942	0.67538110	2.54139444	3.33014671	5.88444018	7.41984027		1.094097	2.86348919										
2.143944	0.67569596	2.54190999	3.33061241	5.88540606	7.42920306		1.094297	2.86363291										
2.145946	0.67601082	2.54242555	3.33107810	5.88637193	7.43856584		1.094497	2.86377663										
2.147948	0.67632568	2.54294110	3.33154380	5.88733780	7.44792863		1.094697	2.86392035										
2.149950	0.67664054	2.54345665	3.33200949	5.88830367	7.45729142		1.094897	2.86406406										
2.151952	0.67695540	2.54397220	3.33247519	5.88926955	7.46665420		1.095098	2.86420778										
2.153954	0.67727026	2.54448775	3.33294088	5.89023542	7.47601699		1.095298	2.86435150										
2.155956	0.67758512	2.54500330	3.33340658	5.89120129	7.48537977		1.095498	2.86449522										
2.157958	0.67789998	2.54551885	3.33387227	5.89216716	7.49474256		1.095698	2.86463894										
2.159960	0.67821484	2.54603440	3.33433797	5.89313303	7.50410535		1.095898	2.86478266										
2.161962	0.67852970	2.54654995	3.33480366	5.89409891	7.51346813		1.096098	2.86492638										
2.163964	0.67884456	2.54706551	3.33526936	5.89506478	7.52283092		1.096298	2.86507010										
2.165966	0.67915942	2.54758106	3.33573505	5.89603065	7.53219371		1.096498	2.86521381										
2.167968	0.67947428	2.54809661	3.33620075	5.89699652	7.54155649		1.096698	2.86535753										
2.169970	0.67978914	2.54861216	3.33666644	5.89796240	7.55091928		1.096898	2.86550125										
2.171972	0.68010400	2.54912771	3.33713214	5.89892827	7.56028206		1.097099	2.86564497										
2.173974	0.68041886	2.54964326	3.33759783	5.89989414	7.56964485		1.097299	2.86578869										
2.175976	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.097499	2.86593241										
2.177978	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.097699	2.86607613										
2.179980	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.097899	2.86621985										
2.181982	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.098099	2.86636357										
2.183984	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.098299	2.86650728										
2.185986	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.098499	2.86665100										
2.187988	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.098699	2.86679472										
2.189990	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.098899	2.86693844										
2.191992	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.099100	2.86708216										
2.193994	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.099300	2.86722588										
2.195996	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.099500	2.86736960										
2.197998	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.099700	2.86751332										
2.200000	0.68058022	2.54990748	3.33783650	5.90038915	7.57444328		1.099900	2.86765703										
							1.100100	2.86780075										
							1.100300	2.86794447										
							1.100500	2.86808819										
							1.100700	2.86823191										
							1.100900	2.86837563										
							1.101101	2.86851935										
							1.101301	2.86866307										
							1.101501	2.86880678										
							1.101701	2.86895050										
							1.101901	2.86909422										
							1.102101	2.86923794										
							1.102301	2.86938166										
							1.102501	2.86952538										
							1.102701	2.86966910										
							1.102901	2.86981282										
							1.103102	2.86995653										
							1.103302	2.87010025										
							1.103502	2.87024397										
							1.103702	2.87038769										
							1.103902	2.87053141										
							1.104102	2.87067513										
							1.104302	2.87081885										
							1.104502	2.87096257										
							1.104702	2.87110629										
							1.104902	2.87125000										
							1.105103	2.87139372										
							1.105303	2.87153744										
							1.105503	2.87168116										
							1.105703	2.87182488										
							1.105903	2.87196860										
							1.106103	2.87211232										
							1.106303	2.87225415										
							1.106503	2.87239079										
							1.106703	2.87252742										
							1.106903	2.87266405										
							1.107104	2.87280069										
							1.107304	2.87293732										
							1.107504	2.87307396										
							1.107704	2.87321059										
							1.107904	2.87334722										
							1.108104	2.87348386										
							1.108304	2.87362049										
							1.108504	2.87375712										
							1.108704	2.87389376										
							1.108904	2.87403039										
							1.109105	2.87416703										
							1.109305	2.87430366										
							1.109505	2.87444029										
							1.109705	2.87457693										
							1.109905	2.87471356										
							1.110105	2.87485019										
							1.110305	2.87498683										
							1.110505	2.87512346										
							1.110705	2.87526009										
							1.110905	2.87539673										
							1.111106	2.87553336										
							1.111306	2.87567000										
							1.111506	2.87580663										
							1.111706	2.87594326										
							1.111906	2.87607990										
							1.112106	2.87621653										
							1.112306	2.87635316										
							1.112506	2.87648980										
							1.112706	2.87662643										
							1.112906	2.87676307										
							1.113107	2.87689970										
							1.113307	2.87703633										
							1.113507	2.87717297										
							1.113707	2.87730960										
							1.113907	2.87744623										
							1.114107	2.87758287										
							1.114307	2.87771950										
							1.114507	2.87785613										
							1.114707	2.87799277										
							1.114907	2.87812940										
							1.115108	2.87826604										
							1.115308	2.87840267										
							1.115508	2.87853930										
							1.115708	2.87867594										
							1.115908	2.87881257										
							1.116108	2.87894920										
							1.116308	2.87908584										
							1.116508	2.87922247										
							1.116708	2.87935911										
							1.116908	2.87949574										
							1.117109	2.87963237										
							1.117309	2.87976901										
							1.117509	2.87990564										
							1.117709	2.88004227										
							1.117909	2.88017891										
							1.118109	2.88031554										
							1.118309	2.88045217										
							1.118509	2.88058881										
							1.118709	2.88072544										
							1.118909	2.88091012										
							1.119110	2.88110705										
							1.119310	2.88130397										
							1.119510	2.88150090										
							1.119710	2.88169783										
							1.119910	2.88189475										
							1.120110	2.88209168										
							1.120310	2.88228861										
							1.120510	2.88248553										
							1.120710	2.88268246										
							1.120910	2.88287939										
							1.121111	2.88307632										
							1.121311	2.88327324										
							1.121511	2.88347017										
							1.121711	2.88366710										
							1.121911	2.88386402										
							1.122111	2.88406095										
							1.122311	2.88425788										
							1.122511	2.88445480										
							1.122711	2.88465173										
							1.122911	2.88484866										
							1.123112	2.88504558										
							1.123312	2.88524251										
							1.123512	2.88543944										
							1.123712	2.88563636										
							1.123912	2.88583329										
							1.124112	2.88603022										
							1.124312	2.88622714										
							1.124512	2.88642407										
							1.124712	2.88662100										
							1.124912	2.88681792										
							1.125113	2.88701485										
							1.125313	2.88721178										
							1.125513	2.88740870										
							1.125713	2.88760563										
							1.125913	2.88780256										
							1.126113	2.88799948										
							1.126313	2.88819641										
							1.126513	2.88839334										
							1.126713	2.88859026										
							1.126913	2.88878719										
							1.127114	2.88898412										
							1.127314	2.88918104										
							1.127514	2.88937797										
							1.127714	2.88957490										
							1.127914	2.88977182										
							1.128114	2.88996875										
							1.128314	2.89016568										
							1.128514	2.89036260										
							1.128714	2.89055953										
							1.128914	2.89075646										
							1.129115	2.89095338										
							1.129315	2.89115031										
							1.129515	2.89134724										
							1.129715	2.89154416										
							1.129915	2.89174109										
							1.130115	2.89193802										
							1.130315	2.89213494										
							1.130515	2.89233187										
							1.130715	2.89252880										
							1.130915	2.89272572										
							1.131116	2.89292265										
							1.131316	2.89311636										
							1.131516	2.89330349										
							1.131716	2.89349062										
							1.131916	2.89367775										
							1.132116	2.89386489										
							1.132316	2.89405202										
							1.132516	2.89423915										
							1.132716	2.89442628										
							1.132916	2.89461341										
							1.133117	2.89480054										
							1.133317	2.89498767										
							1.133517	2.89517480										
							1.133717	2.89536193										
							1.133917	2.89554906										
							1.134117	2.89573620										
							1.134317	2.89592333										
							1.134517	2.89611046										
							1.134717	2.89629759										
							1.134917	2.89648472										
							1.135118	2.89667185										
							1.135318	2.89685898										
							1.135518	2.89704611										
							1.135718	2.89723324										
							1.135918	2.89742038										
							1.136118	2.89760751										
							1.136318	2.89779464										
							1.136518	2.89798177										
							1.136718	2.89816890										
							1.136918	2.89835603										
							1.137119	2.89854316										
							1.137319	2.89873029										
							1.137519	2.89891742										
							1.137719	2.89910455										
							1.137919	2.89929169										
							1.138119	2.89947882										
							1.138319	2.89966595										
							1.138519	2.89985308										
							1.138719	2.90004021										
							1.138919	2.90022734										
							1.139120	2.90041447										
							1.139320	2.90060160										
							1.139520	2.90078873										
							1.139720	2.90097586										
							1.139920	2.90116300										
							1.140120	2.90135013										
							1.140320	2.90153726										
							1.140520	2.90172439										
							1.140720	2.90191152										
							1.140920	2.90209865										
							1.141121	2.90228578										
							1.141321	2.90247291										
							1.141521	2.90266004										
							1.141721	2.90284718										
							1.141921	2.90303431										
							1.142121	2.90322144										
							1.142321	2.90340857										
							1.142521	2.90359570										
							1.142721	2.90378283										
							1.142921	2.90396996										
							1.143122	2.90415709										
							1.143322	2.90434422										
							1.143522	2.90453135										
							1.143722	2.90471849										
							1.143922	2.90484499										
							1.144122	2.90496157										
							1.144322	2.90507814										
